      1000.00  1.67348e-12
      1010.00  2.06874e-12
      1020.00  2.56587e-12
      1030.00  3.18824e-12
      1040.00  3.96535e-12
      1050.00  4.93193e-12
      1060.00  6.12817e-12
      1070.00  7.59945e-12
      1080.00  9.39576e-12
      1090.00  1.15706e-11
      1100.00  1.41793e-11
      1110.00  1.72772e-11
      1120.00  2.09175e-11
      1130.00  2.51482e-11
      1140.00  3.00107e-11
      1150.00  3.55371e-11
      1160.00  4.17484e-11
      1170.00  4.86531e-11
      1180.00  5.62462e-11
      1190.00  6.45084e-11
      1200.00  7.34057e-11
      1210.00  8.28901e-11
      1220.00  9.28997e-11
      1230.00  1.03360e-10
      1240.00  1.14186e-10
      1250.00  1.25283e-10
      1260.00  1.36551e-10
      1270.00  1.47885e-10
      1280.00  1.59179e-10
      1290.00  1.70331e-10
      1300.00  1.81239e-10
      1310.00  1.91810e-10
      1320.00  2.01961e-10
      1330.00  2.11618e-10
      1340.00  2.20719e-10
      1350.00  2.29214e-10
      1360.00  2.37068e-10
      1370.00  2.44260e-10
      1380.00  2.50781e-10
      1390.00  2.56635e-10
      1400.00  2.61840e-10
      1410.00  2.66424e-10
      1420.00  2.70424e-10
      1430.00  2.73886e-10
      1440.00  2.76863e-10
      1450.00  2.79412e-10
      1460.00  2.81593e-10
      1470.00  2.83469e-10
      1480.00  2.85100e-10
      1490.00  2.86546e-10
      1500.00  2.87863e-10
      1510.00  2.89103e-10
      1520.00  2.90313e-10
      1530.00  2.91535e-10
      1540.00  2.92805e-10
      1550.00  2.94152e-10
      1560.00  2.95603e-10
      1570.00  2.97177e-10
      1580.00  2.98891e-10
      1590.00  3.00759e-10
      1600.00  3.02788e-10
      1610.00  3.04987e-10
      1620.00  3.07361e-10
      1630.00  3.09914e-10
      1640.00  3.12648e-10
      1650.00  3.15565e-10
      1660.00  3.18666e-10
      1670.00  3.21952e-10
      1680.00  3.25424e-10
      1690.00  3.29080e-10
      1700.00  3.32920e-10
      1710.00  3.36945e-10
      1720.00  3.41153e-10
      1730.00  3.45542e-10
      1740.00  3.50112e-10
      1750.00  3.54861e-10
      1760.00  3.59788e-10
      1770.00  3.64890e-10
      1780.00  3.70165e-10
      1790.00  3.75610e-10
      1800.00  3.81223e-10
      1810.00  3.87001e-10
      1820.00  3.92939e-10
      1830.00  3.99035e-10
      1840.00  4.05283e-10
      1850.00  4.11679e-10
      1860.00  4.18217e-10
      1870.00  4.24892e-10
      1880.00  4.31694e-10
      1890.00  4.38615e-10
      1900.00  4.45642e-10
      1910.00  4.52758e-10
      1920.00  4.59942e-10
      1930.00  4.67164e-10
      1940.00  4.74382e-10
      1950.00  4.81543e-10
      1960.00  4.88577e-10
      1970.00  4.95395e-10
      1980.00  5.01887e-10
      1990.00  5.07928e-10
      2000.00  5.13372e-10
      2010.00  5.18068e-10
      2020.00  5.21864e-10
      2030.00  5.24624e-10
      2040.00  5.26240e-10
      2050.00  5.26653e-10
      2060.00  5.25864e-10
      2070.00  5.23948e-10
      2080.00  5.21061e-10
      2090.00  5.17434e-10
      2100.00  5.13366e-10
      2110.00  5.09202e-10
      2120.00  5.05313e-10
      2130.00  5.02058e-10
      2140.00  4.99763e-10
      2150.00  4.98689e-10
      2160.00  4.99012e-10
      2170.00  5.00816e-10
      2180.00  5.04084e-10
      2190.00  5.08713e-10
      2200.00  5.14523e-10
      2210.00  5.21279e-10
      2220.00  5.28711e-10
      2230.00  5.36536e-10
      2240.00  5.44471e-10
      2250.00  5.52254e-10
      2260.00  5.59644e-10
      2270.00  5.66437e-10
      2280.00  5.72465e-10
      2290.00  5.77605e-10
      2300.00  5.81781e-10
      2310.00  5.84969e-10
      2320.00  5.87202e-10
      2330.00  5.88575e-10
      2340.00  5.89239e-10
      2350.00  5.89407e-10
      2360.00  5.89340e-10
      2370.00  5.89337e-10
      2380.00  5.89722e-10
      2390.00  5.90822e-10
      2400.00  5.92950e-10
      2410.00  5.96377e-10
      2420.00  6.01315e-10
      2430.00  6.07894e-10
      2440.00  6.16151e-10
      2450.00  6.26017e-10
      2460.00  6.37326e-10
      2470.00  6.49818e-10
      2480.00  6.63164e-10
      2490.00  6.76995e-10
      2500.00  6.90933e-10
      2510.00  7.04626e-10
      2520.00  7.17779e-10
      2530.00  7.30177e-10
      2540.00  7.41697e-10
      2550.00  7.52309e-10
      2560.00  7.62061e-10
      2570.00  7.71066e-10
      2580.00  7.79472e-10
      2590.00  7.87442e-10
      2600.00  7.95130e-10
      2610.00  8.02667e-10
      2620.00  8.10153e-10
      2630.00  8.17652e-10
      2640.00  8.25197e-10
      2650.00  8.32874e-10
      2660.00  8.45024e-10
      2670.00  9.01712e-10
      2680.00  1.03068e-09
      2690.00  1.15048e-09
